"","nbsp","sing.sp","FEve","FDis","RaoQ","CWM.tachaqua_egg","CWM.tachaqua_larva","CWM.tachaqua_nymph","CWM.tachaqua_adult","CWM.tachdisp_aquapass","CWM.tachdisp_aquaact","CWM.tachdisp_aerpass","CWM.tachdisp_aeract","CWM.tachfeed_abs","CWM.tachfeed_dpf","CWM.tachfeed_shr","CWM.tachfeed_scr","CWM.tachfeed_fif","CWM.tachfeed_pie","CWM.tachfeed_pre","CWM.tachfeed_par","CWM.tachfood_mior","CWM.tachfood_detl1","CWM.tachfood_dpg1","CWM.tachfood_limi","CWM.tachfood_lima","CWM.tachfood_dag1","CWM.tachfood_lmic","CWM.tachfood_lmac","CWM.tachfood_vert","CWM.tachlifedur_less1","CWM.tachlifedur_gr1","CWM.tachloco_flr","CWM.tachloco_ssw","CWM.tachloco_wsw","CWM.tachloco_crw","CWM.tachloco_bur","CWM.tachloco_int","CWM.tachloco_tat","CWM.tachloco_pat","CWM.tachsize_less0.25","CWM.tachsize_0.25to0.5","CWM.tachsize_0.5to1","CWM.tachsize_1to2","CWM.tachsize_2to4","CWM.tachsize_4to8","CWM.tachsize_gr8","CWM.tachrepcyc_less1","CWM.tachrepcyc_one","CWM.tachrepcyc_gr1","CWM.tachrepro_ovo","CWM.tachrepro_fie","CWM.tachrepro_cie","CWM.tachrepro_fic","CWM.tachrepro_frc","CWM.tachrepro_vec","CWM.tachrepro_tec","CWM.tachrepro_ase","CWM.tachresist_egg","CWM.tachresist_coc","CWM.tachresist_hou","CWM.tachresist_did","CWM.tachresist_non","CWM.tachrespir_teg","CWM.tachrespir_gil","CWM.tachrespir_pls","CWM.tachrespir_spi","CWM.tachrespir_ves"
"LTR70_2015_5.10.2015",34,29,0.535431371874569,7.75035844041046,0.195922045367897,0.413123103537993,0.243946632949758,0.0382352941176471,0.304694969394602,0.503778279714603,0.31105195764408,0.104475748193045,0.0806940144482722,0.0112987769496059,0.116106634586825,0.132892049127343,0.27161047144595,0.327386123680241,0.0376470588235294,0.0969955369702149,0.00606334841628959,0.0154969616186054,0.195200178918221,0.109124065477007,0.348569805959057,0.0678336565395389,0.0602733736851384,0.0957089877785259,0.0972047347297884,0.0105882352941176,0.487176470588235,0.512823529411765,0.00313725490196078,0.0577450980392157,0.103372549029368,0.411612044817927,0.223287704571431,0.0684860680975855,0.125210673749346,0.00714860679316645,0.00666921313804987,0.102240132410777,0.290298701309819,0.318620066215879,0.170399541628973,0.105103132158453,0.00666921313804987,0.0522941176470588,0.611086274510924,0.336619607842017,0.329986928104575,0.0561160784313725,0.0792345098039216,0.415682091503268,0.0509803921568627,0.0188235294117647,0.00352941176470588,0.0456470588235294,0.0597647058823529,0.103916955014837,0,0.461210084033613,0.375108255069197,0.543827779392321,0.420429923688911,0.0163585434173669,0.0193837535014006,0
"LTR70_2016_17.10.2016",22,19,0.723092276612541,6.88218604418391,0.151376134665701,0.393297051465328,0.265654775042563,0.0494579945799458,0.291590178912163,0.492907501035366,0.283765889760702,0.110828901518748,0.112497707685184,0.00362231345505343,0.0631663353972238,0.20515835790226,0.218383554045544,0.371117365019804,0.0176248548199768,0.117253048003039,0.00367417135709819,0.0061727689852145,0.173697034676543,0.150367180245229,0.323016044997764,0.071401430547772,0.0626475150865395,0.121885023321699,0.0887804818140356,0.00203252032520325,0.517987804878049,0.482012195121951,0.013550135501355,0.0355691056910569,0.0977642276454054,0.471491482771971,0.247783075580222,0.0498341891269185,0.0835263972960243,0.000481386387047328,0.00213810579608086,0.104643121102877,0.308397564495107,0.382107661989931,0.140201668252152,0.0603737725677715,0.00213810579608086,0.0449186991869919,0.607913279136661,0.347168021676347,0.347109304426378,0.010890243902439,0.0728739837398374,0.416551942186089,0.0735094850948509,0.0644308943089431,0,0.0146341463414634,0.0447154471544716,0.027427068387541,0,0.514953542392567,0.412903942065421,0.387959402994553,0.55909828186801,0.0305845915602013,0.0223577235772358,0
"LTR70_2017_16.10.2017",35,29,0.626438430342189,7.21858808338463,0.170275120300582,0.384154599083843,0.253631907662899,0.0626950179416506,0.299518475311608,0.489330999207467,0.298452702207208,0.105760917972943,0.106455380612383,0.0110394314820676,0.102047115733354,0.155405163941749,0.236919545269792,0.397777070490485,0.0271777003484321,0.0684948679364783,0.00113910479764138,0.014096966584562,0.199176564476105,0.11429372455456,0.354835792692306,0.0827869098809621,0.0501311503053663,0.108603604804883,0.076075286701255,0,0.542742381505448,0.457257618494552,0.00609756097560976,0.0431184668989547,0.0814459930408949,0.405615355898457,0.263210290550258,0.0820374651650748,0.11352346459083,0.00495140287992124,0.00651613194996071,0.174248080600986,0.332865174905078,0.310829864104106,0.123936603461067,0.0450880130288413,0.00651613194996071,0.0311411149825784,0.633414634148,0.335444250869422,0.297861014324429,0.0368914053426249,0.0494053426248548,0.479454775149255,0.0361498257839721,0.0309233449477352,0.0247149886912403,0.0445993031358885,0.122093579085435,0.0842909880844176,4.82676440850503e-05,0.446146021846222,0.34742114333984,0.479853819606704,0.476824084370852,0.0121951219512195,0.0311269740712249,0
"LTR70_2020_5.10.2020",28,23,0.582653559557679,8.18532772663742,0.207819824473969,0.362292888261572,0.30963242536593,0.0336832895888014,0.294391396783696,0.528004129322049,0.287403982542933,0.100209254145117,0.0843826339899002,0.0189704009990812,0.157193926549953,0.152247795948443,0.227300619206266,0.259800457635103,0.0997375328083989,0.0815189014176646,0.00323036543508984,0.0273886032370531,0.2119892210643,0.0934171107401406,0.313374598048826,0.0538224388623295,0.0357122026413365,0.0863172095892511,0.169579665685529,0.0083989501312336,0.362860892388451,0.637139107611549,0.0111236095488064,0.0144356955380577,0.137854643185991,0.363920134982635,0.2422333721715,0.117358520951065,0.11055295720649,0.00252106641545521,0.0111974639504287,0.117317587965634,0.259201289695371,0.389939994144501,0.152644021092582,0.0585021792010539,0.0111974639504287,0.0374015748031496,0.527629046371996,0.434969378824854,0.331000291630213,0.0647979002624672,0.133711286089239,0.291269174688247,0.0494313210831146,0.0452755905511811,0.0078740157480315,0.0766404199475066,0.0688496440814695,0.138792876597876,7.27181829522806e-05,0.361894656584721,0.430390104552981,0.479791750176113,0.412490464546102,0.0459942507186602,0.0617235345591251,0
"LTR78_2010_12.10.2010",25,25,0.638648720658548,6.6483785098155,0.147905651190493,0.360966637271122,0.309594189166816,0.143449419568823,0.185989753993239,0.347126916902708,0.275206214777401,0.0469096592049278,0.330757209114964,0.00398315694099745,0.0709201092544578,0.428183023872679,0.199049148943751,0.113491010904804,0.0589080459770115,0.119276291020534,0.00618921308576481,0.01120233673524,0.109445470065138,0.24543441900838,0.187966352329854,0.172241251740094,0.0351707041362214,0.0895807219531281,0.145346264557396,0.00361247947454844,0.626650456820728,0.373349543179272,0.0120279146141215,0.0167624521072797,0.0609879584048091,0.705677464298786,0.109679436319441,0.0657290430817548,0.0286063905872838,0.000529340586523307,0.00378787878726133,0.043098568096959,0.143160000927142,0.468524291800382,0.334375968854058,0.00470219435613185,0.00235109717806593,0.0729885057471264,0.732509578544705,0.194501915708169,0.284810008947956,0.0243548820784623,0.0374591454043785,0.488285756591043,0.0194768695463503,0.0314400845910972,0.09791200077044,0.0162612520702735,0.0521536812166217,0.0826584362324295,0.00729462108771292,0.350001749066832,0.507891512396404,0.432636800262958,0.506747919142046,0.00547667342799189,0.0551386071670047,0
"LTR78_2011_13.9.2011",20,19,0.511509080071088,7.38987521710963,0.176559883477788,0.173895990264132,0.434019854251034,0.253422869752984,0.138661285731849,0.49144279725172,0.208568450878283,0.159136430473358,0.140852321396639,0.0321113192772304,0.352248337239488,0.133967225143696,0.168385163061249,0.101699889935184,0.00741918388977213,0.181615785370873,0.0225530960825078,0.0514028608424845,0.336581533525991,0.0665327840280455,0.232815907791739,0.0445438021964406,0.0210218504336151,0.131047860903771,0.114350016221589,0.00170338405632523,0.568473144424475,0.431526855575525,0.000681353622530093,0.00264970853206147,0.203211491301513,0.247913966858604,0.270147816514327,0.182062170490245,0.0890660674117597,0.0042674252689601,0.0189540189490411,0.147868189015645,0.373495688207955,0.26051521349068,0.134355707893371,0.0379080378980823,0.0269031445452256,0.0616057233704293,0.332184873976751,0.60620940265282,0.101395513160219,0.083027027027027,0.0796693163751987,0.252890165907443,0.330277621074585,0.00635930047694754,0.0166513262488495,0.12972972972973,0.0282873048929722,0.231387503769353,0.000198211962912059,0.143746323777907,0.596380655596855,0.71328722232696,0.277173826957618,0,0.0095389507154213,0
"LTR78_2012_11.9.2012",25,25,0.700848092837643,6.52521299807848,0.146105354398679,0.347559089194296,0.329850755860963,0.0416666666666667,0.280923488278075,0.711098362783039,0.14121922095001,0.0558911483237062,0.0917912679432448,0.00450045005021789,0.0654124186481436,0.575178467365967,0.109874088367016,0.147446824009324,0.0170454545454545,0.0778106536572334,0.00273164335664336,0.00789466680558396,0.185418795224775,0.301282358739745,0.218826050611103,0.1305139226304,0.0218048759952169,0.0633523514299263,0.0652251603814318,0.00568181818181818,0.597159090909091,0.402840909090909,0.00692640692640693,0.0128314393939394,0.0378652597441473,0.555580357142857,0.129847701646808,0.226279833099967,0.0300709159286344,0.00059808611724062,0.00265643447391864,0.066086186537665,0.135761019286682,0.66269677292781,0.109205283352168,0.0209378689478373,0.00265643447391864,0.0576704545454545,0.455738636365545,0.486590909089,0.61174636174637,0.0181110307243914,0.0492515851336038,0.226347826980494,0.037089891953783,0.0186866976590732,0.0205011005175479,0.0182655052847375,0.035490666982044,0.0399108586020554,0.00376328217236274,0.424057922484389,0.496777269759149,0.212383844605546,0.750278493056792,0.0121753246753247,0.0251623376623377,0
"LTR78_2013_18.9.2013",11,11,0.601516018543245,8.10388163600727,0.206596354992238,0.404389448083233,0.19418536645058,0.0238095238095238,0.377615661656663,0.603087529285973,0.275000548050819,0.0926423200849398,0.029269602578269,0.0202061022662844,0.154275144950849,0.266405023547881,0.189315634845105,0.324803767660911,0,0.0442093973726127,0.000784929356357928,0.0240022941125344,0.307686191381407,0.125053008216274,0.288181014371555,0.0618340842830639,0.064729658097005,0.100333799674442,0.0281799498637193,0,0.478571428571429,0.521428571428571,0,0.102040816326531,0.0557823129426244,0.389018464528669,0.237563296023568,0.11052631576467,0.102383509805919,0.00268528460801911,0.0119268486584102,0.27193214947319,0.213888152684423,0.26818181819493,0.167678240115857,0.0544659422147797,0.0119268486584102,0.0306122448979592,0.588775510205224,0.380612244896816,0.351478637192932,0.0531941592346455,0.0288046189354712,0.451173815523131,0.0302346098675678,0.00196502576868627,0.00141628361284645,0.0817328498647197,0.124141399974693,0.152929610365113,0.0307536001413511,0.487784049400961,0.204391340117882,0.665282664798466,0.321111893024663,0.00680272108843537,0.00680272108843537,0
"LTR78_2014_14.10.2014",31,28,0.522370701591758,5.78936261406687,0.109101768615313,0.267272864648407,0.423087250662886,0.217973218022039,0.0916666666666667,0.410820567778156,0.210572673903738,0.148840900910438,0.229765857407669,0,0.157251976994687,0.249970259491568,0.344885916264701,0.0728133237479032,0.0232393190921228,0.134136113107795,0.0177030913012221,0.0115977065994535,0.195220273074024,0.170076244395243,0.261251153859889,0.105090461551514,0.0479492470144573,0.103696417856903,0.10465120592889,0.000467289719626168,0.881658878504673,0.118341121495327,0.0011125945705385,0.0145379023886293,0.198976412995105,0.497947263017356,0.114111407802737,0.110931241655541,0.0623831775700935,0,0.00408878504672897,0.0820343791616822,0.439536048042991,0.357918891866355,0.115253671583178,0.00116822429906542,0,0.0348130841121495,0.49168891857875,0.4734979973091,0.183541017653167,0.00233644859813084,0.099610591899891,0.423931518828644,0.255451713395639,0.0155763239875389,0.0195523856369897,0,0.136124317655012,0.0194258098717506,9.70991625168886e-05,0.220263542612543,0.624089230698178,0.484722222222222,0.492107995846314,0.00389408099688473,0.0192757009345794,0
"LTR78_2015_16.9.2015",24,23,0.497064053914323,6.95702916614793,0.156897819992544,0.225056364021085,0.426541314639638,0.216568769057936,0.131833552281341,0.437488513379845,0.211431183228259,0.16522460843184,0.185855694960056,0.00511018844411838,0.145113692334021,0.213290204421323,0.112356261324682,0.23085194375517,0.0314516129032258,0.250287635278999,0.0115384615384615,0.0166491173972676,0.192237510759513,0.108073863632278,0.242305264115057,0.11382232830838,0.0306480079044756,0.15144260700165,0.139982591203958,0.00483870967741936,0.712096774193548,0.287903225806452,0.00368663594470046,0.00609318996612903,0.146827956993662,0.397972350230264,0.208001926865543,0.115627577000761,0.121111245859365,0.000679117139576445,0.00704859656393343,0.166133704206451,0.368298298784629,0.384531171715429,0.0648127110172938,0.00615917921284658,0.0030163384994173,0.0395161290322581,0.494211981578923,0.466271889388818,0.29964455770908,0.0294044791720124,0.0470657160549323,0.33227650634354,0.214008549034011,0.0270488550021371,0.0298428251569168,0.0207085115273712,0.107340785087928,0.0535516021465862,0.000424521714831902,0.246743041449799,0.591940049600855,0.473352490423293,0.492292670866739,0.0032258064516129,0.0311290322583548,0
"LTR78_2016_13.9.2016",19,19,0.630286396415272,7.14682737121369,0.167605984281664,0.273688518278888,0.418351900873962,0.171100164203612,0.136859416643538,0.407772610286326,0.228602885859774,0.159091283200372,0.204533220653528,0.0131688045804405,0.219740283256715,0.159743525019353,0.192581211638398,0.197311028551658,0.0254750175927079,0.179285927011353,0.0126942023493748,0.0246928392523702,0.264545446141636,0.0894488726852019,0.2480179776641,0.0391785764784278,0.0262815079007444,0.148037029082425,0.154657617230998,0.0051401335640954,0.605363112865778,0.394636887134222,0.00916511741121276,0.0174808429121511,0.221632967501146,0.303634072101077,0.247915904945157,0.109521061570486,0.0888999687625092,0.00175006479626073,0.00777301516013633,0.153481040076466,0.37179860904089,0.216457483240412,0.204537480807008,0.0381793565149517,0.00777301516013633,0.0846560846551724,0.409678630090451,0.505665285254376,0.236672140120416,0.0473497536945813,0.105119868636667,0.244683372833837,0.225164203612479,0.0742970791175019,0.0135116115411682,0.0532019704433498,0.114196148679274,0.0923210663547057,0,0.252968859957776,0.540513925008244,0.543296795537013,0.408874072810326,0.00861586013715831,0.0392132715155028,0
"LTR78_2017_5.10.2017",30,30,0.673776488341744,7.46019212780994,0.172916663946159,0.32849025974026,0.352408008658009,0.073051948051948,0.246049783549784,0.517391673511564,0.233641069445582,0.0936931205606881,0.155274136482167,0,0.0615114052614053,0.361183200857114,0.242944555444555,0.182388716356108,0.0750811688311688,0.0718959482546439,0.004995004995005,0.0036178107606679,0.153061351695053,0.170491515095085,0.311346340680724,0.10483916089117,0.0373067949366651,0.121006908454138,0.0947586889150679,0.00357142857142857,0.649253648828846,0.350746351171154,0.01782622139765,0.0290584415584416,0.2034233273721,0.433022894471667,0.138327813643977,0.111278602350031,0.0670626992061327,0,0.0608766233766234,0.147168578170581,0.313304660704061,0.335607466126889,0.13167903525821,0.0113636363636364,0,0.0342412217402597,0.420354050717753,0.545404727541987,0.393939393939394,0,0.125811688311688,0.288264558022623,0.088737606479542,0.0575139146567718,0.0457328385899814,0,0.149025974025974,0.00974025974025974,0,0.336264859479145,0.504968906754621,0.355046564080178,0.516148732220161,0.0505784131834552,0.0782262905162065,0
"LTR78_2020_15.9.2020",34,31,0.486803820892764,7.02812045991056,0.167952613069316,0.216815657184077,0.431337863227033,0.242450855478704,0.109395624110187,0.422319267216461,0.223063676940316,0.16965808829723,0.184958967545994,0.0188360299662778,0.284632414806205,0.146849705172876,0.175800897249345,0.137724358974359,0.0529979674796748,0.166769476882845,0.0163891494684178,0.0352794422825497,0.298887931890595,0.0732706162622677,0.238056036188618,0.0655645878353594,0.0203560886945033,0.127316786156746,0.138202308598768,0.00306620209059233,0.662739547038327,0.337260452961672,0.00547038327526132,0.000304878048780488,0.225892857159128,0.282462979094077,0.203452151747313,0.134578404830476,0.145335136632319,0.00250320921264611,0.0175205891640107,0.171460247053112,0.450419042346852,0.256087530373699,0.0685971650337084,0.0235777636938751,0.0123376623347424,0.0319613821138211,0.36615243903938,0.601886178846798,0.152140921409214,0.071649593495935,0.108385772357724,0.286425552702895,0.269308943089431,0.00766550522648084,0.0283261507427104,0.0760975609756098,0.06497547937739,0.137167726410626,7.17981205765124e-05,0.168893187461412,0.628891808629996,0.656229719780146,0.292827114705311,0.0166427546628407,0.0343004108517021,0
"LTR787_2010_7.10.2010",40,37,0.696370044224428,8.08156572797057,0.203939338542421,0.358183140715125,0.403555786089327,0.106582719082719,0.131678354112829,0.45387357254176,0.246083347813193,0.0877032620398735,0.212339817605173,0.0228154572467603,0.242379557613465,0.300261844012544,0.191299430083291,0.110972642222642,0.0263359950859951,0.101576256876485,0.00435881685881686,0.0367148604706737,0.29464777734127,0.143233162552045,0.258502895442986,0.0689856076214461,0.020812878766899,0.0773201658790254,0.098615575758579,0.00116707616707617,0.613958845208845,0.386041154791155,0.00828653328653329,0.0118695399951884,0.115891540910453,0.444767535392535,0.179139212722053,0.146151773756477,0.0909842557988321,0.00290960813792734,0.0129231947379826,0.129043583859709,0.30521375125376,0.368145024537498,0.122017535911022,0.0494765867979512,0.0131803229020755,0.0557585995085995,0.561137679894026,0.383103720597374,0.0728654791154791,0.0983015970515971,0.286023751022701,0.346264332515383,0.0896805896805897,0.00422297297297297,0.0141891891891892,0.0884520884520885,0.0723308018771245,0.164239774529118,0,0.151150988650989,0.612278434942769,0.57426234453008,0.366034689516954,0.0151368901368901,0.0445660758160758,0
"LTR787_2012_27.9.2012",35,32,0.525275667874143,5.82080575095125,0.121241030726379,0.346954546207375,0.40689127614436,0.203186813186813,0.0429673644614523,0.219901216753317,0.251123351829395,0.148581752413329,0.380393679003959,0.00239364596077523,0.108377530695957,0.247758523527806,0.206572859735691,0.155100028176951,0.0718406593406593,0.205463092376193,0.00249366018596788,0.00626395982202632,0.131327125258176,0.177770007770094,0.21434319323703,0.163450319521753,0.00407663764801677,0.0816545781808323,0.220894398342291,0.00021978021978022,0.703479853479853,0.296520146520147,0.0125013082155939,0.00308913308919414,0.0406541077990326,0.613150183150132,0.130078883108563,0.0472011760140272,0.152483819440013,0.000841389183444985,0.00223704866524904,0.193047949946306,0.455383384121696,0.150511166008155,0.134099178134997,0.0633084002825241,0.00141287284107321,0.173608058608059,0.697503401364175,0.128888540027766,0.0072039072039072,0.0974893772893773,0.101849084248985,0.621644444444726,0.130494505494322,0,0.0316483516483516,0.00967032967032967,0.010254745254827,0.0167808661921089,0,0.0744453165881737,0.89851907196489,0.428715693174719,0.338440246123979,0.0430664573521716,0.189777603349131,0
"LTR787_2013_24.9.2013",53,46,0.528779300247939,6.94633024322267,0.152388909886205,0.27149866763183,0.437688313843328,0.185132862428523,0.105680156096318,0.322900421620228,0.239021889549808,0.122961747016568,0.315115941813396,0.00179836349130806,0.102175622748146,0.210019848970202,0.316449530926254,0.0990078287000588,0.129667003027245,0.12964052071387,0.0112412814229161,0.0111778935007376,0.20455700995956,0.103183610843696,0.326291121490807,0.0497142951235829,0.0113511614519788,0.0867161502194647,0.206360062008702,0.000648695401470376,0.613790783720148,0.386209216279852,0.0455960789966844,0.00433624845845947,0.0905592730908622,0.516471321772464,0.160281465876908,0.095541233782734,0.0861585092913615,0.00105586873052583,0.00307966503700483,0.244340553386947,0.39223751448653,0.183798136902646,0.152741711319909,0.0197136720943379,0.00408874677262541,0.0784392869155735,0.694690973352705,0.226869739731722,0.0332996972754793,0.0343496025630695,0.152865756722705,0.522219554944633,0.186932391521359,0.0012108980827447,0.0618567103935419,0.00726538849646821,0.0321251651325497,0.0146785994795039,6.9893107227091e-06,0.150581210720944,0.80260803535628,0.395706431777102,0.385318026440838,0.139580029791937,0.0793955119901235,0
"LTR787_2014_25.9.2014",44,38,0.73037613512225,7.29384308082017,0.166434011465485,0.372804826291602,0.357747129418052,0.121516805883813,0.147931238406533,0.338062371994109,0.273293756942305,0.13116341558492,0.257480455478665,0.00257726423700114,0.119889385527632,0.251781800990044,0.277974027609891,0.15094415707214,0.100254880694143,0.0934498337773762,0.00312865009177374,0.00670053154160413,0.176601485315766,0.140179711321986,0.284360029362318,0.126224928035296,0.0299445637515052,0.0918381228912294,0.144150627780295,0,0.662532537960954,0.337467462039046,0.0205495300072307,0.0148888286334056,0.0981823933500209,0.518868789381262,0.148123712212571,0.0664016263512256,0.132642615216233,0.000342504848051027,0.00152125531695124,0.154701664925908,0.424381426597579,0.262047144833063,0.121228343243324,0.0345989097662235,0.00152125531695124,0.101561822125813,0.659322125818004,0.239116052056182,0.101836381684542,0.0465708475726455,0.211509636679293,0.521994440780665,0.0712532506596839,0.00589730923151575,0.0304791259494993,0.0104590074421552,0.107505175346082,0.0316916687408393,6.61088730483748e-05,0.212686912464393,0.648050134575637,0.476663588592068,0.394390538047742,0.0574888957752298,0.0714569775849602,0
"LTR787_2015_12.10.2015",48,44,0.39720575561427,6.95788502456543,0.151412625519975,0.362854534920871,0.413967533016084,0.123601502301985,0.0995764297610596,0.309130759365057,0.260632005265796,0.0916024339505445,0.338634801418602,6.76759406047803e-05,0.0921487495124885,0.211961153451775,0.28098260199092,0.112664090295669,0.131977671451356,0.165457810135737,0.00474024722145023,0.00726629485820837,0.169555605725695,0.123409104541979,0.296212557339301,0.0621419919572962,0.0141601544190334,0.0753186400476051,0.250285421641104,0.00165022946977834,0.665005587561979,0.334994412438021,0.0313934186114637,0.0163666742624744,0.0914613985747646,0.55574372672382,0.129565592681721,0.065866234390518,0.109593960979039,8.99377619910706e-06,0.0164445943666618,0.147055646963195,0.317696174640816,0.299750387584856,0.168826807498273,0.049502915563816,0.000723473382382919,0.0817402357569244,0.747604629907635,0.170655134335441,0.0140806561859193,0.0815416771578152,0.211112062451515,0.50699730187008,0.0994190020504671,0.000683526999316473,0.0858923624851603,0.000273410799726589,0.0616794228187486,0.012471969982608,4.73438614231355e-06,0.154814106696396,0.771029766116105,0.333572923202135,0.410791233943915,0.0978550271761482,0.157780815677801,0
"LTR787_2016_29.9.2016",52,43,0.600277898785185,7.50234751277565,0.182029296759514,0.355441634067579,0.414299877999178,0.123202691273076,0.107055796660167,0.372558307322754,0.245601972932779,0.0873704116890485,0.294469308055418,0.012300303329255,0.154712097023264,0.257884197892719,0.283597402067283,0.123910814366716,0.0916063059224542,0.0731538362990985,0.00283504309921012,0.0251563302004267,0.21828311142603,0.0960070429167985,0.320326867312213,0.0991512020250239,0.0136429115551399,0.0698120283614626,0.154111467308268,0.00350903889463753,0.593672773753728,0.406327226246272,0.0241442976849879,0.00138474648487431,0.0985051839330874,0.556538742467588,0.108062364065054,0.104727653161694,0.105044834077226,0.0015921781254876,0.00707175227654183,0.108664279897116,0.353390991918303,0.348458403738306,0.153203952630691,0.0194932335490061,0.00971738599003636,0.0837594091748331,0.667425081667423,0.248815509157744,0.0267480944941533,0.0641048146570089,0.248580599346684,0.517037985533355,0.0389646357051555,0.00607158074137196,0.050090073927896,0.0484022155943758,0.0903280783979548,0.0949635329180119,0,0.123017986487309,0.691690402196724,0.495667360770126,0.41026348582966,0.0708706149694646,0.0231985384307498,0
"LTR787_2017_3.10.2017",40,38,0.676646270753382,6.95058549547466,0.158872164969438,0.362636546457967,0.396033011107393,0.123611111111111,0.117719331323529,0.295874418134471,0.250933235976733,0.118985222133237,0.334207123755559,0.00456769387566248,0.133157275914433,0.249080251759121,0.272004477123533,0.184952431827432,0.0945767195767196,0.0572531901579965,0.00440795976510262,0.00967778787436092,0.202786201896516,0.168516445526242,0.299008618209137,0.0920471861696937,0.00989325654464047,0.0870856130780483,0.12939050294626,0.00159438775510204,0.630770502645503,0.369229497354497,0.024537037037037,0.0143849206354167,0.0588553476977853,0.539713246408838,0.157619246532112,0.0685993256916992,0.135550557943258,0.000740318053854644,0.0029534138423138,0.203935909814927,0.389171850431502,0.262153275657542,0.126153785415117,0.00894124604034875,0.00669051879824911,0.107175925925926,0.722826908541972,0.169997165532102,0.0519400352733686,0.0389051689055916,0.230464489213897,0.548704551624047,0.0176917989388228,0.0066609977324263,0.0841128117913832,0.0215201465204635,0.0679077446734453,0.0455687128566948,3.43571772133171e-05,0.163187307925545,0.723301877367101,0.412815025435286,0.46138910065799,0.0630363256413677,0.0627595482653571,0
"LTR787_2020_19.10.2020",26,22,0.516768595142161,7.79984211428584,0.191316250927786,0.323171946245077,0.345457419150094,0.0806010379369996,0.250769596667829,0.525568638557273,0.241433773135778,0.0820400056688145,0.150957582638135,0.0130767793911992,0.170619740811753,0.33595963784643,0.230584883069049,0.136595479991706,0.0107816711590297,0.0978203314712425,0.00456147625958947,0.0187210626261726,0.235582550935315,0.183188402824332,0.287017139377099,0.0620788533958925,0.0425298234260498,0.0964418833206309,0.0718218782416005,0.0026184058529072,0.571832884097035,0.428167115902965,0.0230522397638301,0.0188679245283019,0.196104479538956,0.4151841868823,0.150001013333389,0.152072229074194,0.0429800917459152,0.00173783513311425,0.00771869639591455,0.198686129672761,0.351415386063729,0.31156054189188,0.104767738998213,0.0181328105815865,0.00771869639591455,0.0161725067385445,0.492533692729013,0.491293800532442,0.374902665468703,0.0564528301886792,0.0395471698113208,0.307649847890166,0.102650494159928,0.0150173276857913,0.0509494761161664,0.0528301886792453,0.0386299579381129,0.108413106347432,7.46782417919647e-05,0.220286278697774,0.632595978774889,0.431054655656471,0.49677383423005,0.044694104056717,0.0274774060567623,0
"LTR79_2010_12.10.2010",9,9,0.748064122669042,8.09270688109043,0.20256877972639,0.318825414780392,0.468825414780392,0.05,0.162349170439216,0.265673111342651,0.191125134274293,0.0581140350828717,0.485087719300185,0.00495049505523968,0.0587204874360349,0.187884615384615,0.172151561306281,0.0982051282051282,0.166666666666667,0.290908225433213,0.0205128205128205,0.00859484777185664,0.0966666666719945,0.172857142857143,0.211736924278607,0.0228571428571429,0.00619047619047619,0.0452771272405847,0.40010538641791,0.0357142857142857,0.3875,0.6125,0.05,0.01875,0.0458333333376097,0.287083333333333,0.521381578954346,0.0353289473623442,0.0409649122834026,0.000657894728964682,0.00292207792131051,0.161818181806824,0.24900432902878,0.067229437216769,0.422759740262385,0.043344155842621,0.0529220779213105,0.25,0.6210000000056,0.1289999999944,0.111111111111111,0.0753,0.1939,0.173022222222222,0.0666666666666667,0.0857142857142857,0.274285714285714,0.02,0.3,0.0347058823518616,0,0.126785714285714,0.538508403362424,0.320562880326605,0.330172413791042,0.0882352941176471,0.261029411764706,0
"LTR79_2011_13.9.2011",20,20,0.579123324669753,5.25165488461293,0.103690887205005,0.179301726409893,0.459731590663287,0.282805429864253,0.0781612530625666,0.40048794745715,0.207509975373532,0.194728613250617,0.197273463918701,0,0.194374347373711,0.261437666779723,0.197679545191942,0.0760659589279499,0.0575509049767598,0.184349982597461,0.0285415941524539,0.0234477596681317,0.230893294014012,0.133303364591557,0.203537194231442,0.080110698125404,0.0348593808152632,0.126039634709998,0.162149228308818,0.00565944553537457,0.861577317908835,0.138422682091165,0.00951866395281189,0.00980392156862745,0.181083603401146,0.448113481533593,0.150086796501007,0.112404091112195,0.0889894419306184,0,0,0.135364976013418,0.478255359420199,0.310116818257847,0.0758693778836502,0.000393468424886022,0,0.0207013574660634,0.466002436508362,0.513296206025574,0.201608848667672,0.0200047630317118,0.082519647537158,0.241303217740965,0.392156862745098,0.0347725297020876,0.027634130575307,0,0.0700262908215938,0.0553650903567057,0.00805958747134806,0.173444320924585,0.693104710425767,0.584901517167953,0.374773755656109,0.00718658504125632,0.0331381421346819,0
