sample_id,site_id,site_code,date,day,month,year,trait,modality,CWM
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_less0.25,0
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_0.25to0.5,0.135132424
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_0.5to1,0.529989299
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_1to2,0.234717764
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_2to4,0.076297485
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_4to8,0.022257892
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachsize,tachsize_gr8,0.001605136
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepcyc,tachrepcyc_less1,0.187747459
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepcyc,tachrepcyc_one,0.695218986
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepcyc,tachrepcyc_gr1,0.117033555
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_ovo,0.007704655
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_fie,0.018325308
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_cie,0.184537186
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_fic,0.670679508
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_frc,0.003130016
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_vec,0.112894596
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_tec,0.002728732
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrepro,tachrepro_ase,0
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachresist,tachresist_egg,0.075519237
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachresist,tachresist_coc,0
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachresist,tachresist_hou,0
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachresist,tachresist_did,0.174344569
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachresist,tachresist_non,0.750136193
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrespir,tachrespir_teg,0.456612676
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrespir,tachrespir_gil,0.471581789
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrespir,tachrespir_pls,0.030115417
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrespir,tachrespir_spi,0.041690118
LTR65_2015_6.10.2015,LTR65,LTR65_2015,6.10.2015,6,10,2015,tachrespir,tachrespir_ves,0
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachaqua,tachaqua_egg,0.365767174
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachaqua,tachaqua_larva,0.383948992
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachaqua,tachaqua_nymph,0.119393939
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachaqua,tachaqua_adult,0.130889894
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachdisp,tachdisp_aquapass,0.442828939
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachdisp,tachdisp_aquaact,0.225445829
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachdisp,tachdisp_aerpass,0.122654902
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachdisp,tachdisp_aeract,0.20907033
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_abs,0.020522052
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_dpf,0.201255279
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_shr,0.090625375
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_scr,0.205844275
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_fif,0.251748252
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_pie,0.013246753
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_pre,0.21284193
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfeed,tachfeed_par,0.003916084
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_mior,0.036131715
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_detl1,0.25480021
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_dpg1,0.079284468
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_limi,0.276344313
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_lima,0.053330382
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_dag1,0.016276072
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_lmic,0.100944306
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_lmac,0.17925217
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachfood,tachfood_vert,0.003636364
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachlifedur,tachlifedur_less1,0.55
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachlifedur,tachlifedur_gr1,0.45
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_flr,0.002424242
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_ssw,0
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_wsw,0.158
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_crw,0.390155844
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_bur,0.14612987
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_int,0.113948052
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_tat,0.186614719
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachloco,tachloco_pat,0.002727273
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_less0.25,0.012113341
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_0.25to0.5,0.100236127
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_0.5to1,0.306366785
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_1to2,0.369650531
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_2to4,0.154202283
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_4to8,0.045317591
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachsize,tachsize_gr8,0.012113341
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepcyc,tachrepcyc_less1,0.098545455
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepcyc,tachrepcyc_one,0.485963636
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepcyc,tachrepcyc_gr1,0.415490909
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_ovo,0.115151515
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_fie,0.092758788
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_cie,0.204652121
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_fic,0.338589091
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_frc,0.058787879
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_vec,0.097454545
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_tec,0.00969697
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrepro,tachrepro_ase,0.082909091
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachresist,tachresist_egg,0.127030303
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachresist,tachresist_coc,0.158417112
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachresist,tachresist_hou,0
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachresist,tachresist_did,0.285852814
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachresist,tachresist_non,0.428699771
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrespir,tachrespir_teg,0.513748076
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrespir,tachrespir_gil,0.453414458
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrespir,tachrespir_pls,0.007272727
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrespir,tachrespir_spi,0.025564738
LTR65_2016_4.10.2016,LTR65,LTR65_2016,4.10.2016,4,10,2016,tachrespir,tachrespir_ves,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachaqua,tachaqua_egg,0.366318945
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachaqua,tachaqua_larva,0.384114582
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachaqua,tachaqua_nymph,0.122196709
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachaqua,tachaqua_adult,0.127369764
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachdisp,tachdisp_aquapass,0.470408163
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachdisp,tachdisp_aquaact,0.214036281
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachdisp,tachdisp_aerpass,0.047222222
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachdisp,tachdisp_aeract,0.268333333
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_abs,0.027418126
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_dpf,0.260484744
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_shr,0.24619957
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_scr,0.257553779
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_fif,0.132692308
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_pie,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_pre,0.075651473
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfeed,tachfeed_par,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_mior,0.034264631
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_detl1,0.24242207
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_dpg1,0.185383012
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_limi,0.305007251
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_lima,0.097056471
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_dag1,0.01958042
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_lmic,0.063006564
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_lmac,0.053279581
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachfood,tachfood_vert,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachlifedur,tachlifedur_less1,0.673382173
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachlifedur,tachlifedur_gr1,0.326617827
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_flr,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_ssw,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_wsw,0.155128205
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_crw,0.452820513
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_bur,0.09611336
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_int,0.176180837
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_tat,0.11611336
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachloco,tachloco_pat,0.003643725
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_less0.25,0.016183816
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_0.25to0.5,0.048551449
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_0.5to1,0.261081419
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_1to2,0.455841658
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_2to4,0.166713287
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_4to8,0.035444555
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachsize,tachsize_gr8,0.016183816
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepcyc,tachrepcyc_less1,0.017948718
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepcyc,tachrepcyc_one,0.44374359
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepcyc,tachrepcyc_gr1,0.538307692
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_ovo,0.107692308
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_fie,0.074940891
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_cie,0.107308502
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_fic,0.548276923
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_frc,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_vec,0.015384615
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_tec,0.03562753
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrepro,tachrepro_ase,0.110769231
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachresist,tachresist_egg,0.118974359
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachresist,tachresist_coc,0.192217195
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachresist,tachresist_hou,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachresist,tachresist_did,0.132147436
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachresist,tachresist_non,0.556661011
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrespir,tachrespir_teg,0.49631005
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrespir,tachrespir_gil,0.50368995
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrespir,tachrespir_pls,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrespir,tachrespir_spi,0
LTR65_2017_3.10.2017,LTR65,LTR65_2017,3.10.2017,3,10,2017,tachrespir,tachrespir_ves,0
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachaqua,tachaqua_egg,0.352613988
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachaqua,tachaqua_larva,0.441135389
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachaqua,tachaqua_nymph,0.093709468
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachaqua,tachaqua_adult,0.112541155
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachdisp,tachdisp_aquapass,0.368998702
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachdisp,tachdisp_aquaact,0.253356797
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachdisp,tachdisp_aerpass,0.119671382
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachdisp,tachdisp_aeract,0.257973119
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_abs,0.00982394
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_dpf,0.235566817
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_shr,0.16557026
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_scr,0.073270576
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_fif,0.200112242
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_pie,0.097832129
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_pre,0.211463665
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfeed,tachfeed_par,0.006360371
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_mior,0.02208032
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_detl1,0.247063151
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_dpg1,0.121865424
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_limi,0.209125129
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_lima,0.03197775
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_dag1,0.020051263
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_lmic,0.106256794
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_lmac,0.236392102
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachfood,tachfood_vert,0.005188067
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachlifedur,tachlifedur_less1,0.613326848
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachlifedur,tachlifedur_gr1,0.386673152
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_flr,0.007133593
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_ssw,0
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_wsw,0.159132388
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_crw,0.402851121
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_bur,0.227966317
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_int,0.0939245
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_tat,0.107686532
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachloco,tachloco_pat,0.00130555
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_less0.25,0.005798676
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_0.25to0.5,0.108668957
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_0.5to1,0.308885829
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_1to2,0.379566089
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_2to4,0.150112436
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_4to8,0.037278286
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachsize,tachsize_gr8,0.009689727
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepcyc,tachrepcyc_less1,0.076945525
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepcyc,tachrepcyc_one,0.581167315
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepcyc,tachrepcyc_gr1,0.34188716
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_ovo,0.143493299
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_fie,0.066581064
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_cie,0.347298314
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_fic,0.179430177
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_frc,0.087029831
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_vec,0.109727626
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_tec,0.026750973
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrepro,tachrepro_ase,0.039688716
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachresist,tachresist_egg,0.080212619
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachresist,tachresist_coc,0.084481993
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachresist,tachresist_hou,0.000134755
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachresist,tachresist_did,0.323600877
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachresist,tachresist_non,0.511569756
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrespir,tachrespir_teg,0.393075495
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrespir,tachrespir_gil,0.507702715
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrespir,tachrespir_pls,0.038261997
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrespir,tachrespir_spi,0.060959792
LTR65_2020_12.10.2020,LTR65,LTR65_2020,12.10.2020,12,10,2020,tachrespir,tachrespir_ves,0
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachaqua,tachaqua_egg,0.408739302
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachaqua,tachaqua_larva,0.312187578
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachaqua,tachaqua_nymph,0.0651341
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachaqua,tachaqua_adult,0.213939021
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachdisp,tachdisp_aquapass,0.428232144
LTR70_2010_4.10.2010,LTR70,LTR70_2010,4.10.2010,4,10,2010,tachdisp,tachdisp_aquaact,0.290161541
